likes,dislikes,views,comment_count,category_id
66.6,0.67,2437.33,12.39,17.0
110.14,1.42,6024.66,9.65,17.0
20.56,0.2,775.19,2.29,17.0
66.23,0.4,1306.76,15.24,17.0
55.16,0.29,995.1,14.06,17.0
22.12,0.22,893.55,2.71,17.0
68.14,0.7,2567.57,12.56,17.0
22.8,3.75,4340.71,3.05,17.0
82.42,0.61,2022.15,16.71,17.0
17.73,0.13,509.89,1.39,17.0
63.89,0.52,1390.14,18.11,17.0
22.8,3.75,4340.71,3.05,17.0
30.84,6.21,5955.66,4.28,17.0
25.18,0.26,910.93,1.85,17.0
5.27,0.13,329.65,0.23,17.0
83.3,0.61,2083.49,16.84,17.0
64.65,0.52,1434.4,18.3,17.0
30.84,6.21,5955.66,4.28,17.0
25.18,0.26,910.93,1.85,17.0
37.92,7.84,7834.57,4.77,17.0
32.2,0.35,1385.29,2.44,17.0
9.92,0.2,612.8,4.65,17.0
5.88,0.17,398.89,0.3,17.0
37.92,7.84,7834.57,4.77,17.0
42.02,8.8,9145.38,5.22,17.0
37.59,0.41,1937.97,2.69,17.0
44.95,0.65,2515.93,3.78,17.0
11.21,0.18,860.94,7.2,17.0
14.61,0.45,1617.84,1.87,17.0
92.45,1.11,3343.0,14.26,17.0
2.8,0.2,224.38,0.57,17.0
44.95,0.65,2515.93,3.78,17.0
50.13,0.76,2917.09,4.31,17.0
12.15,0.22,986.66,7.63,17.0
16.4,0.61,1981.94,2.18,17.0
16.57,0.17,421.33,2.23,17.0
94.35,1.17,3445.78,14.47,17.0
2.91,0.2,237.96,0.57,17.0
58.34,0.97,3792.26,5.64,17.0
5.89,0.12,308.81,2.71,17.0
17.79,0.69,2349.91,2.46,17.0
18.45,0.23,541.97,2.74,17.0
97.85,1.23,3675.65,14.84,17.0
42.09,1.41,4265.8,6.63,17.0
8.42,0.19,738.53,3.62,17.0
78.04,0.78,2499.93,13.68,17.0
42.09,1.41,4265.8,6.63,17.0
52.22,2.25,6568.98,8.21,17.0
44.52,0.18,851.92,6.49,17.0
84.12,0.92,3062.92,14.55,17.0
9.65,0.17,401.1,2.04,17.0
9.63,0.29,984.85,3.71,17.0
51.42,5.11,18120.42,52.96,17.0
9.59,0.36,2907.42,2.62,17.0
1.97,0.87,2049.35,2.43,17.0
3.68,0.12,304.06,5.99,17.0
5.42,0.83,4675.46,8.99,17.0
5.52,0.52,1904.63,3.88,17.0
2.62,0.39,1457.36,3.38,17.0
0.24,0.02,239.23,0.08,17.0
11.59,1.2,4830.15,16.66,17.0
4.38,0.17,795.94,0.47,17.0
40.16,6.19,14175.56,1.83,17.0
10.94,0.4,3351.88,3.23,17.0
2.22,0.98,2256.48,2.46,17.0
4.33,0.19,449.92,7.43,17.0
4.86,0.62,3075.16,8.73,17.0
13.99,1.62,6640.33,18.98,17.0
5.95,0.26,1016.81,0.49,17.0
1.73,0.39,1222.05,2.33,17.0
42.39,7.52,15196.08,2.2,17.0
0.38,0.02,372.08,0.17,17.0
2.29,0.98,2335.76,2.63,17.0
99.06,5.71,22328.3,24.88,17.0
11.72,0.93,4703.78,9.03,17.0
4.77,0.24,540.97,7.8,17.0
14.24,1.71,7062.35,19.71,17.0
8.2,0.52,3055.11,0.0,17.0
5.18,0.68,3328.3,7.68,17.0
1.84,0.41,1294.09,2.36,17.0
6.37,0.26,1057.56,0.52,17.0
43.24,8.13,15661.41,2.57,17.0
68.29,4.38,16447.8,11.53,17.0
195.84,9.95,31585.97,75.73,17.0
9.4,0.64,3894.69,0.0,17.0
5.46,0.73,3566.71,7.76,17.0
14.45,1.73,7271.42,19.85,17.0
3.11,0.17,1133.06,3.66,17.0
209.13,10.96,35816.71,77.52,17.0
29.96,8.53,6662.52,1.65,17.0
6.1,0.48,1639.01,3.25,17.0
4.56,0.41,1933.93,4.83,17.0
3.05,0.31,306.18,0.24,17.0
7.76,1.83,3112.19,0.2,17.0
12.68,0.76,2733.85,1.44,17.0
214.47,11.44,38013.86,78.05,17.0
93.22,7.64,20298.29,23.85,17.0
7.49,0.79,3578.33,6.33,17.0
5.74,0.3,1013.06,2.53,17.0
0.66,0.05,168.71,0.0,17.0
11.32,1.15,5263.66,9.84,17.0
7.64,0.44,1811.04,2.87,17.0
11.32,1.15,5263.66,9.84,17.0
7.64,0.44,1811.04,2.87,17.0
7.8,1.14,4483.39,10.21,17.0
10.7,0.45,2838.02,2.71,17.0
12.73,1.23,5970.44,10.45,17.0
8.6,0.58,2324.27,3.15,17.0
2.68,0.21,1121.22,0.58,17.0
8.19,1.22,4857.58,10.95,17.0
3.91,0.37,1328.64,3.18,17.0
12.34,0.55,3298.12,2.95,17.0
12.81,1.23,6054.88,10.65,17.0
9.24,0.67,2761.43,3.26,17.0
86.02,3.56,13330.5,26.51,17.0
3.71,0.31,1551.67,0.87,17.0
3.15,0.32,2046.85,4.35,17.0
8.33,1.26,4997.99,11.0,17.0
4.27,0.38,1484.5,3.28,17.0
13.61,0.59,3567.72,3.12,17.0
4.92,0.49,2387.05,1.14,17.0
2.87,0.63,2676.86,6.25,17.0
4.4,0.72,3131.76,0.12,17.0
3.42,0.39,2388.08,4.9,17.0
61.78,5.06,13241.1,9.24,17.0
7.04,0.62,2120.6,2.93,17.0
4.21,0.58,2771.01,4.9,17.0
5.42,0.54,2837.72,1.23,17.0
3.02,0.67,3036.53,6.39,17.0
4.31,0.6,2892.33,4.23,17.0
5.64,0.57,3090.27,1.28,17.0
5.29,0.57,2143.2,3.45,17.0
29.28,1.28,5799.31,3.6,17.0
5.81,0.63,2498.02,3.82,17.0
6.74,1.25,2332.69,0.08,17.0
67.46,3.61,14468.19,15.09,17.0
1.23,0.04,210.23,0.11,17.0
0.42,0.02,163.82,0.06,17.0
2.26,0.04,240.81,0.58,17.0
1.7,0.06,517.67,0.33,17.0
2.91,0.1,225.38,0.6,17.0
1.39,0.04,253.66,0.14,17.0
0.51,0.03,254.07,0.11,17.0
2.55,0.05,286.14,0.63,17.0
3.1,0.38,1189.34,4.83,17.0
2.48,0.1,821.79,0.9,17.0
3.12,0.1,272.89,0.66,17.0
44.96,2.44,11189.2,8.87,17.0
1.32,0.16,230.96,3.15,17.0
2.58,0.04,166.92,1.35,17.0
4.46,0.7,1922.1,5.79,17.0
2.83,0.12,968.19,0.68,17.0
1.58,0.18,313.22,4.11,17.0
2.0,0.07,185.12,0.52,17.0
2.74,0.04,201.05,1.4,17.0
4.91,0.83,2285.74,6.08,17.0
11.82,1.35,5009.84,5.81,17.0
1.34,0.08,518.29,0.3,17.0
92.66,3.67,16545.26,25.18,17.0
1.79,0.19,364.07,4.59,17.0
7.23,0.22,457.43,7.39,17.0
13.07,1.53,5763.08,5.96,17.0
1.75,0.1,743.28,0.44,17.0
8.56,0.29,694.33,11.86,17.0
15.13,1.5,5026.07,12.47,17.0
2.12,0.82,923.6,0.25,17.0
1.07,0.18,1270.58,1.04,17.0
2.11,0.11,995.23,0.52,17.0
2.23,0.88,963.34,0.39,17.0
2.23,0.88,963.34,0.39,17.0
2.84,0.22,1384.67,2.85,17.0
1.25,0.21,1477.11,1.06,17.0
77.44,4.0,15629.89,24.84,17.0
12.68,0.99,3265.0,3.26,17.0
7.77,0.66,2539.32,3.12,17.0
2.59,0.35,1597.09,1.07,17.0
16.27,1.55,4703.37,3.89,17.0
0.29,0.03,80.64,0.48,17.0
8.14,0.73,2790.27,3.21,17.0
2.99,0.23,1496.74,2.97,17.0
2.75,0.37,1778.49,1.11,17.0
8.33,2.18,4327.52,1.48,17.0
68.26,3.42,14056.12,14.22,17.0
15.72,1.4,5177.49,12.94,17.0
15.7,1.14,5128.42,17.25,17.0
4.03,4.85,825.34,16.92,17.0
22.01,1.97,8194.28,17.0,17.0
3.48,0.18,701.25,2.97,17.0
2.56,0.26,838.49,1.06,17.0
17.09,1.31,6164.36,18.89,17.0
0.0,0.0,781.45,2.12,17.0
25.28,2.29,9839.19,20.03,17.0
4.12,0.3,1013.67,3.29,17.0
3.56,0.36,1459.29,3.11,17.0
17.36,1.34,6321.4,19.28,17.0
0.0,0.0,861.34,2.47,17.0
234.51,3.84,17992.7,19.47,17.0
0.0,0.0,557.27,1.37,17.0
26.83,2.57,10697.28,19.01,17.0
248.13,4.23,21144.77,20.72,17.0
0.0,0.0,1135.09,1.83,17.0
21.22,3.61,7291.91,0.65,17.0
248.45,4.27,21401.68,20.75,17.0
0.0,0.0,1211.7,1.73,17.0
0.38,0.04,108.07,0.25,17.0
22.1,3.93,7702.04,0.89,17.0
3.06,0.74,2899.78,2.28,17.0
14.89,2.94,9331.29,11.31,17.0
10.85,2.64,7631.65,10.06,17.0
4.97,0.47,2475.96,8.08,17.0
1.17,0.1,179.67,1.48,17.0
19.99,4.14,12064.27,14.01,17.0
15.27,3.62,10789.11,11.1,17.0
1.52,0.16,268.33,1.88,17.0
78.57,7.62,13562.67,52.91,17.0
5.43,0.56,2900.05,8.73,17.0
23.02,4.7,13352.04,15.36,17.0
103.57,1.24,2729.07,13.51,17.0
17.44,4.12,12528.83,14.14,17.0
0.98,0.09,528.66,0.43,17.0
116.04,11.47,24153.34,68.13,17.0
24.94,5.08,14297.71,17.0,17.0
135.97,2.02,5253.67,19.7,17.0
1.37,0.13,819.81,0.59,17.0
18.16,4.19,13114.08,14.04,17.0
25.83,5.34,14885.68,14.28,17.0
148.82,2.41,6484.8,21.57,17.0
5.77,0.44,1974.78,3.29,17.0
1.52,0.13,887.11,0.66,17.0
156.8,2.71,7356.36,22.56,17.0
6.49,0.62,2359.82,3.63,17.0
26.05,5.37,15049.99,14.36,17.0
12.73,1.31,3284.76,4.61,17.0
160.03,2.76,7894.79,22.97,17.0
1.57,0.06,585.43,2.63,17.0
1.87,0.08,754.19,2.87,17.0
20.29,1.48,6050.94,4.05,17.0
73.03,5.71,12464.08,10.25,17.0
4.86,0.49,1619.95,3.02,17.0
0.89,0.03,322.03,0.46,17.0
0.88,0.03,120.57,0.93,17.0
61.29,1.67,10725.47,16.71,17.0
11.15,1.21,5617.91,5.18,17.0
2.74,0.35,1417.07,1.18,17.0
12.83,0.37,2919.74,4.75,17.0
1.36,0.08,538.59,0.55,17.0
5.37,0.19,776.6,5.57,17.0
3.83,0.17,1521.07,1.12,17.0
63.93,1.82,11619.29,16.93,17.0
31.53,1.07,7665.58,7.62,17.0
13.38,1.43,7006.43,5.96,17.0
3.38,0.5,2087.1,1.49,17.0
1.59,0.12,754.31,0.76,17.0
3.47,0.23,1714.59,2.0,17.0
4.53,0.18,1853.23,1.24,17.0
6.29,0.28,1191.32,6.16,17.0
46.84,1.41,11894.31,9.41,17.0
14.56,1.59,7709.44,6.24,17.0
4.11,0.61,2614.58,1.68,17.0
4.86,0.29,2546.67,3.03,17.0
1.62,0.13,509.18,2.79,17.0
36.14,2.29,11216.55,8.56,17.0
220.05,13.63,24160.34,14.6,17.0
4.78,0.19,1993.04,1.36,17.0
46.84,1.41,11894.31,9.41,17.0
14.56,1.59,7709.44,6.24,17.0
4.11,0.61,2614.58,1.68,17.0
18.37,0.7,1467.11,5.7,17.0
53.3,1.6,14100.42,11.18,17.0
0.52,0.05,184.21,0.23,17.0
2.35,0.22,904.85,3.63,17.0
15.04,1.64,8156.26,6.28,17.0
4.53,0.71,3056.58,1.85,17.0
5.67,0.35,3152.32,3.74,17.0
38.63,2.54,12898.27,9.05,17.0
18.37,0.7,1467.11,5.7,17.0
53.3,1.6,14100.42,11.18,17.0
0.52,0.05,184.21,0.23,17.0
2.35,0.22,904.85,3.63,17.0
46.17,2.19,5512.38,16.07,17.0
13.56,3.04,6484.07,0.38,17.0
46.17,2.19,5512.38,16.07,17.0
49.58,2.35,6091.06,16.83,17.0
95.71,8.56,17481.68,8.09,17.0
43.76,3.23,9778.18,6.02,17.0
32.95,2.09,9957.04,8.75,17.0
9.44,0.52,2354.06,0.92,17.0
18.88,1.15,6885.08,12.83,17.0
3.6,0.41,1717.83,2.04,17.0
19.68,1.22,3663.55,12.76,17.0
14.54,1.03,3187.8,2.67,17.0
4.38,0.74,1441.36,11.22,17.0
3.74,0.45,1882.55,2.1,17.0
19.56,1.27,7569.73,13.19,17.0
8.4,0.32,2477.33,5.83,17.0
22.95,1.41,4510.92,14.52,17.0
6.66,1.3,2759.36,13.41,17.0
3.57,0.22,1189.01,2.12,17.0
3.79,0.47,1934.7,2.2,17.0
150.25,9.04,28293.12,56.59,17.0
7.99,1.65,3500.39,14.37,17.0
5.11,0.24,613.39,8.16,17.0
9.77,1.03,4248.97,3.81,17.0
8.59,1.8,3854.53,14.83,17.0
69.09,3.88,16286.84,12.69,17.0
9.77,1.03,4248.97,3.81,17.0
10.33,1.11,4640.41,3.94,17.0
8.7,0.77,1841.09,0.82,17.0
11.26,0.71,3504.97,6.1,17.0
3.2,0.2,1238.04,1.54,17.0
23.88,2.23,5200.3,8.51,17.0
38.59,5.8,13231.45,1.22,17.0
36.94,2.4,8145.28,9.38,17.0
14.88,1.3,5525.65,8.49,17.0
3.7,0.31,1548.8,1.67,17.0
22.08,1.65,5787.79,3.49,17.0
1.71,0.08,770.33,1.03,17.0
3.06,0.18,1297.31,0.96,17.0
5.2,0.2,1649.47,8.36,17.0
35.9,1.02,5770.37,26.3,17.0
22.22,1.8,5549.78,11.21,17.0
90.44,6.55,21002.85,46.31,17.0
1.47,0.05,593.62,0.21,17.0
19.16,1.77,5594.1,5.81,17.0
41.07,6.14,13851.12,1.5,17.0
49.04,3.39,11803.63,12.15,17.0
15.68,1.47,6223.96,8.91,17.0
4.08,0.37,1737.77,1.74,17.0
7.35,0.4,2960.9,9.77,17.0
10.1,0.59,2239.48,3.11,17.0
23.81,1.86,6424.04,3.72,17.0
9.11,0.81,1922.14,1.12,17.0
3.13,0.18,1337.01,0.98,17.0
157.25,26.08,22695.29,205.28,17.0
1.73,0.09,822.97,1.07,17.0
22.98,1.85,5876.38,11.43,17.0
324.54,19.4,40358.97,4.21,17.0
10.81,0.37,2223.66,2.7,17.0
172.84,16.07,36377.06,1.5,17.0
16.75,1.15,6007.46,8.08,17.0
4.47,0.29,1742.68,1.47,17.0
1.7,0.08,809.27,0.79,17.0
8.17,0.43,2711.12,4.01,17.0
50.64,4.81,14132.15,11.78,17.0
2.33,0.15,806.46,1.23,17.0
19.29,2.43,7514.97,3.31,17.0
26.75,0.69,3934.93,20.27,17.0
7.98,0.49,3454.29,10.09,17.0
12.2,0.65,2120.85,2.59,17.0
7.43,0.51,3432.26,4.81,17.0
335.48,21.16,41874.48,6.67,17.0
12.96,0.66,4870.98,6.29,17.0
12.71,0.62,2215.08,0.76,17.0
18.48,1.29,6955.18,8.79,17.0
177.05,17.39,38162.45,2.31,17.0
2.37,0.15,844.95,1.24,17.0
5.81,0.3,1950.6,1.99,17.0
10.15,0.15,764.52,10.25,17.0
2.01,0.1,1024.39,0.99,17.0
3.2,0.17,894.66,0.76,17.0
40.19,0.51,2504.43,11.74,17.0
54.45,5.22,15384.62,12.33,17.0
29.07,0.76,4654.43,21.9,17.0
20.41,2.61,8061.55,3.47,17.0
55.08,2.11,12089.16,6.56,17.0
13.28,0.35,1708.09,2.54,17.0
7842.94,92.87,172286.02,419.99,17.0
17.64,1.21,3440.27,3.31,17.0
2.16,0.15,1775.65,3.9,17.0
15.2,0.86,6185.41,7.03,17.0
339.59,23.47,43043.39,7.26,17.0
13.14,0.65,2393.89,0.98,17.0
3.33,0.4,1517.55,0.93,17.0
6.94,0.36,2512.98,2.47,17.0
2.49,0.18,1067.67,1.3,17.0
11.9,0.29,1309.12,11.05,17.0
18.8,1.31,7146.33,9.19,17.0
178.67,18.03,38944.36,2.61,17.0
2.41,0.15,866.73,1.24,17.0
12.91,1.44,4300.6,2.01,17.0
3.31,0.17,932.22,0.8,17.0
41.79,0.61,2726.6,11.99,17.0
19.47,1.47,3926.22,3.61,17.0
0.02,0.0,584.3,0.02,17.0
29.98,7.51,13986.5,1.47,17.0
55.49,5.65,12459.51,5.22,17.0
4.3,0.48,1362.64,4.9,17.0
5.61,0.45,2184.7,3.27,17.0
0.98,0.02,257.17,0.15,17.0
19.94,1.48,4029.53,3.47,17.0
39.51,12.29,19912.15,22.01,17.0
0.23,0.02,93.5,0.4,17.0
5.27,0.57,1743.97,5.55,17.0
10.52,0.67,3871.39,5.22,17.0
5.86,0.34,2176.2,1.51,17.0
84.85,10.33,16701.84,15.86,17.0
2.61,0.33,1155.68,1.21,17.0
19.95,1.48,4045.88,3.45,17.0
141.31,6.92,23863.82,59.51,17.0
0.0,0.0,76.03,0.19,17.0
7.46,0.38,2290.02,3.92,17.0
5.53,0.58,1854.05,5.94,17.0
135.85,15.97,32280.31,22.3,17.0
3.47,0.46,1668.49,1.49,17.0
6.11,0.38,2377.26,1.74,17.0
4.08,0.34,1773.87,1.34,17.0
0.0,0.0,305.33,0.58,17.0
5.96,0.61,3223.5,1.66,17.0
8.51,0.45,3091.2,4.35,17.0
5.64,0.6,1899.53,6.0,17.0
6.15,0.38,2412.37,1.75,17.0
3.86,0.56,1968.39,1.58,17.0
0.0,0.0,305.33,0.58,17.0
7.39,0.94,4386.18,1.83,17.0
8.91,0.47,3359.91,4.41,17.0
5.73,0.62,1934.12,6.03,17.0
6.16,0.38,2415.95,1.75,17.0
1.75,0.04,77.96,0.33,17.0
1.75,0.04,77.96,0.33,17.0
2.5,0.06,165.65,0.4,17.0
242.54,16.82,38873.81,17.6,17.0
10.04,0.51,2261.19,2.47,17.0
2.92,0.06,200.62,0.42,17.0
448.2,22.81,43298.41,173.15,17.0
2.94,0.16,380.88,0.59,17.0
3.66,0.48,711.77,2.15,17.0
1.22,0.24,521.66,0.56,17.0
492.26,25.41,49857.58,183.92,17.0
0.87,0.28,94.2,1.97,17.0
5.82,0.92,1178.22,3.64,17.0
1.83,0.06,159.74,0.33,17.0
1.06,0.39,151.06,2.52,17.0
514.8,26.67,53792.2,167.83,17.0
40.2,6.25,12534.36,33.04,17.0
0.59,0.03,145.59,0.46,17.0
11.69,2.69,2887.93,6.29,17.0
256.99,13.75,30777.41,22.21,17.0
25.14,4.42,4170.65,7.11,17.0
3.13,1.89,1800.23,6.72,17.0
0.0,0.0,3509.57,9.35,17.0
1.99,0.56,648.56,1.61,17.0
5.18,0.84,571.37,2.64,17.0
314.34,18.23,44293.64,27.5,17.0
58.34,9.63,12619.13,15.31,17.0
6.35,3.67,4294.09,13.76,17.0
22.97,1.66,3962.12,11.09,17.0
0.0,0.0,6521.5,12.21,17.0
12.57,1.22,3956.03,5.35,17.0
3.71,0.85,1651.22,4.12,17.0
7.7,1.3,1078.59,5.08,17.0
3.14,0.42,694.61,0.56,17.0
7.44,0.76,1937.48,0.95,17.0
73.14,11.9,16903.73,17.34,17.0
19.95,2.23,6857.31,17.17,17.0
37.47,2.94,8011.1,17.99,17.0
7.69,0.42,1763.82,7.19,17.0
0.0,0.0,7466.85,13.48,17.0
4.21,0.92,1897.9,4.39,17.0
8.85,1.4,1245.16,5.68,17.0
122.87,5.64,17241.34,48.95,17.0
2.45,0.22,546.36,0.39,17.0
3.46,0.42,783.97,0.65,17.0
80.84,13.38,18838.21,17.39,17.0
10.54,0.63,2902.83,10.05,17.0
22.21,2.56,7987.23,19.32,17.0
42.5,3.46,9427.18,20.47,17.0
0.0,0.0,7755.9,7.81,17.0
4.45,0.95,2031.59,3.97,17.0
177.14,8.76,31430.36,58.37,17.0
9.3,1.41,1323.13,5.09,17.0
21.82,1.49,1655.71,2.44,17.0
2.41,0.18,980.42,1.1,17.0
3.29,0.36,694.11,0.77,17.0
3.55,0.43,817.7,0.65,17.0
27.93,9.81,3750.41,24.39,17.0
9.12,0.98,3233.32,4.91,17.0
23.33,2.78,8649.9,18.87,17.0
45.04,3.75,10428.3,21.9,17.0
8.91,3.2,2271.1,5.71,17.0
27.93,9.81,3750.41,24.39,17.0
9.12,0.98,3233.32,4.91,17.0
23.33,2.78,8649.9,18.87,17.0
45.04,3.75,10428.3,21.9,17.0
8.91,3.2,2271.1,5.71,17.0
23.52,3.54,13681.79,12.0,17.0
37.57,26.78,9559.59,35.34,17.0
46.43,3.86,10949.2,21.81,17.0
23.93,2.95,8923.66,19.58,17.0
11.96,4.77,4147.83,7.61,17.0
23.52,3.54,13681.79,12.0,17.0
37.57,26.78,9559.59,35.34,17.0
14.1,2.37,2515.53,3.48,17.0
26.1,4.12,16814.19,12.86,17.0
0.37,0.06,135.71,0.26,17.0
14.67,1.09,3190.13,0.89,17.0
1.68,0.16,519.99,0.82,17.0
23.89,5.38,6490.15,5.52,17.0
2.32,0.29,878.31,2.53,17.0
2.73,0.21,664.5,0.87,17.0
28.68,4.6,19528.95,13.47,17.0
11.36,0.25,1308.85,1.49,17.0
1.53,0.01,156.73,0.2,17.0
0.48,0.08,206.47,0.39,17.0
3.64,0.27,1390.45,1.61,17.0
27.2,6.69,7895.57,6.11,17.0
2.54,0.35,1060.1,2.85,17.0
18.24,0.4,2437.54,2.08,17.0
3.41,0.29,946.32,1.09,17.0
2.7,0.04,353.27,0.32,17.0
0.65,0.08,266.52,0.4,17.0
251.16,13.34,43553.31,21.01,17.0
10.32,2.8,5087.74,2.24,17.0
6.39,0.22,709.03,1.38,17.0
3.29,0.15,1283.86,1.03,17.0
5.65,0.76,2214.06,3.03,17.0
4.71,0.26,1090.69,2.35,17.0
1.01,0.0,182.9,0.07,17.0
3.75,0.24,453.5,0.7,17.0
2.85,0.06,484.32,0.2,17.0
24.45,0.27,1677.98,4.36,17.0
2.15,0.14,1275.84,1.5,17.0
253.73,14.57,36031.01,34.09,17.0
2.56,0.35,1079.59,3.0,17.0
3.92,0.05,492.6,0.38,17.0
3.52,0.33,1023.84,1.17,17.0
4.08,0.95,1956.55,2.18,17.0
44.2,5.7,11106.53,41.11,17.0
16.47,4.02,7793.75,4.37,17.0
0.0,0.0,1021.72,3.41,17.0
10.76,2.6,10965.57,1.55,17.0
0.55,0.01,140.65,0.31,17.0
5.39,0.3,1372.81,2.62,17.0
614.57,25.98,64016.5,78.95,17.0
1.51,0.0,322.67,0.17,17.0
3.87,0.25,434.22,0.81,17.0
27.44,0.31,2235.87,5.02,17.0
9.13,1.28,2678.51,6.77,17.0
14.83,2.07,3675.96,13.72,17.0
6.72,2.0,4622.17,2.95,17.0
29.04,1.98,5088.24,18.17,17.0
0.73,0.24,558.47,1.41,17.0
10.21,0.59,2451.35,3.96,17.0
7.93,0.31,1537.47,6.45,17.0
5.19,0.19,874.48,2.32,17.0
1.32,1.06,1725.37,0.72,17.0
18.6,4.38,9073.59,4.94,17.0
1.37,0.57,769.21,2.73,17.0
1.41,0.55,727.49,8.67,17.0
0.0,0.0,1381.88,4.0,17.0
21.81,4.77,20005.5,2.32,17.0
0.22,1.07,347.44,0.0,17.0
65.53,5.21,12401.99,10.44,17.0
5081.12,63.26,109293.65,472.34,17.0
0.61,0.01,159.21,0.32,17.0
662.91,29.18,74300.48,81.06,17.0
18.6,2.38,7953.56,12.19,17.0
16.68,2.56,4776.61,15.84,17.0
40.15,0.95,4480.04,8.94,17.0
7.06,2.12,5023.08,3.01,17.0
12.47,0.22,1788.14,2.35,17.0
34.36,2.5,7020.26,22.07,17.0
9.47,0.3,881.32,1.07,17.0
0.87,0.4,702.13,1.72,17.0
4.97,0.12,980.84,0.37,17.0
12.61,0.77,3199.73,4.7,17.0
8.27,0.33,1679.9,6.72,17.0
1.57,0.95,1081.2,4.43,17.0
1.74,1.53,2498.44,1.11,17.0
1.56,0.56,851.55,9.36,17.0
1.45,0.58,799.43,2.77,17.0
0.12,0.09,141.89,0.53,17.0
0.0,0.0,1451.03,4.04,17.0
26.63,5.52,23012.89,3.82,17.0
20.8,2.85,9738.0,13.18,17.0
14.23,0.42,1617.33,1.59,17.0
6.43,0.43,1922.85,5.94,17.0
27.0,0.38,4228.22,4.26,17.0
16.97,2.71,4984.6,16.06,17.0
11.83,1.21,2283.54,8.11,17.0
40.15,1.01,4680.78,8.94,17.0
7.16,2.13,5122.59,3.03,17.0
14.08,0.91,3676.02,4.96,17.0
0.87,0.4,710.62,1.71,17.0
1.79,1.05,1230.36,4.79,17.0
8.33,0.33,1696.33,6.73,17.0
1.94,1.58,2651.89,1.22,17.0
5.01,0.27,959.91,0.56,17.0
24.14,3.47,11227.42,14.19,17.0
18.7,0.6,2182.11,2.06,17.0
7.01,0.5,2210.8,5.83,17.0
17.55,2.87,5207.88,15.67,17.0
37.9,0.54,5411.4,4.94,17.0
39.41,3.05,8263.28,20.65,17.0
41.65,1.03,4866.7,8.71,17.0
7.16,2.16,5145.77,3.05,17.0
12.29,0.5,2528.84,1.76,17.0
27.85,4.47,12724.06,15.93,17.0
2.96,0.31,885.32,0.7,17.0
22.14,0.72,2671.83,2.34,17.0
17.79,1.23,2904.25,5.65,17.0
7.26,0.54,2353.55,5.97,17.0
17.68,0.63,3542.35,2.59,17.0
1.36,0.12,265.62,1.07,17.0
3.19,0.33,1014.98,0.74,17.0
25.38,0.87,3082.79,2.56,17.0
23.11,0.7,4725.73,3.05,17.0
2.87,0.42,821.57,2.46,17.0
19.14,1.84,5658.85,4.2,17.0
23.02,0.21,1952.16,3.97,17.0
31.49,2.84,7502.61,14.92,17.0
1.14,0.07,370.5,1.0,17.0
0.0,0.0,400.18,0.93,17.0
0.15,0.02,168.84,0.03,17.0
35.11,3.24,9100.4,17.08,17.0
1.49,0.09,722.67,1.23,17.0
0.54,0.01,114.23,0.51,17.0
0.18,0.02,247.46,0.08,17.0
0.0,0.0,437.67,0.99,17.0
0.47,0.07,167.35,0.45,17.0
0.11,0.01,109.82,0.0,17.0
37.15,3.45,9634.88,18.08,17.0
0.65,0.06,221.35,0.04,17.0
3.67,0.21,1208.54,3.15,17.0
0.0,0.0,563.81,0.5,17.0
0.71,0.09,240.97,0.77,17.0
0.16,0.02,171.51,0.0,17.0
26.31,1.62,5011.02,5.8,17.0
3.67,0.21,1208.54,3.15,17.0
0.0,0.0,563.81,0.5,17.0
0.56,0.02,88.16,0.06,17.0
66.92,7.95,3560.82,0.51,17.0
0.0,0.0,757.35,0.68,17.0
0.74,0.04,203.29,0.08,17.0
66.99,8.04,1594.86,0.51,17.0
0.0,0.0,823.37,0.71,17.0
0.37,0.03,115.93,0.01,17.0
0.84,0.05,259.35,0.08,17.0
49.73,2.77,10606.25,7.56,17.0
78.07,3.81,15249.76,18.35,17.0
1.95,0.17,436.21,1.46,17.0
5.99,0.07,501.42,0.21,17.0
0.8,0.49,914.54,2.15,17.0
22.32,2.48,6327.63,0.15,17.0
2.33,0.26,617.51,1.78,17.0
0.62,0.1,304.18,0.66,17.0
0.34,0.06,137.86,0.69,17.0
21.05,0.28,1770.08,4.12,17.0
1.07,0.75,1311.71,3.08,17.0
2.49,0.05,139.46,0.05,17.0
16.44,1.43,4105.1,0.12,17.0
2.26,0.04,135.35,0.01,17.0
0.0,0.0,1491.81,0.0,17.0
0.7,0.1,344.31,0.74,17.0
22.34,0.31,1897.52,4.28,17.0
0.41,0.07,158.3,0.83,17.0
26.16,1.89,5484.63,4.28,17.0
2.26,0.04,136.14,0.01,17.0
0.0,0.0,1551.15,0.0,17.0
0.91,0.11,429.76,0.93,17.0
23.21,0.32,2048.76,4.45,17.0
0.48,0.09,205.64,0.84,17.0
0.46,0.02,108.83,1.55,17.0
4.88,0.63,885.14,0.72,17.0
1.63,0.04,249.68,0.39,17.0
17.6,2.17,6597.74,0.4,17.0
4.43,0.04,200.11,0.32,17.0
21.36,1.34,4475.99,4.01,17.0
2.86,0.1,629.73,0.85,17.0
0.26,0.64,165.96,1.2,17.0
4.94,0.66,917.69,0.77,17.0
12.19,1.38,4455.92,0.25,17.0
34.15,2.86,5564.2,5.2,17.0
23.87,1.68,3861.5,6.97,17.0
0.3,0.81,223.9,1.32,17.0
